GF_ID,Year_approx,Year_exact,Month,Day,Lake_name,Glacier_name,GL_ID,LakeDB_ID,G_ID,Lat_lake,Lon_lake,Elev_lake,Lat_impact,Lon_impact,Elev_impact,Impact_type,Lake_type,Transboundary,Repeat,Region_RGI,Region_HiMAP,Country,Province,River_Basin,Driver_lake,Driver_GLOF,Mechanism,Area,Volume,Discharge_water,Discharge_solid,Impact,Lives_total,Lives_male,Lives_female,Lives_disabilities,Injured_total,Injured_male,Injured_female,Injured_disabilities,Displaced_total,Displaced_male,Displaced_female,Displaced_disabilities,Livestock,Residential_destroyed,Commerical_destroyed,Residential_damaged,Commerical_damaged,Infra,Agricultural,Hydropower,Econ_damage,Sat_evidence,Ref_scientific,Ref_scientific_full,Ref_other,Remarks
627,1966,NA,NA,NA,NA,NA,GL089350E27803N,"2, 4",G089323E27832N,27.804,89.35,4356,NA,NA,NA,NA,Moraine dammed,Y,N,15_2,12,Bhutan,Thimphu,Pa Chhu ,NA,Ice avalanche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Komori et al., 2012)","Komori, J., Koike, T., Yamanokuchi, T., Tshering, P., 2012. Glacial Lake Outburst Events in the Bhutan Himalayas. Global Environmental Research 16, 59NA70",NA,NA
628,1966,NA,NA,NA,JiChudrake North 2,NA,GL089351E27884N,"2, 3, 4",G089351E27872N,27.885,89.351,4990,27.933,89.348,4605,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Nian Chu,NA,Ice avalanche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Komori et al., 2012)","Komori, J., Koike, T., Yamanokuchi, T., Tshering, P., 2012. Glacial Lake Outburst Events in the Bhutan Himalayas. Global Environmental Research 16, 59NA70",NA,NA
629,NA,NA,NA,NA,NA,NA,GL089367E27892N,"2, 3, 4",G089368E27882N,27.8916,89.3665,4986,27.905,89.375,4726,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Nian Chu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
630,1966,NA,NA,NA,Upper Chokham Tsho,NA,GL089370E27836N,"2, 3, 4",G089351E27842N,27.836,89.37,4430,27.837,89.379,4348,Deposit,Moraine dammed,Y,N,15_2,12,Bhutan,Punakha,Mo Chhu ,NA,Ice avalanche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Komori et al., 2012)","Komori, J., Koike, T., Yamanokuchi, T., Tshering, P., 2012. Glacial Lake Outburst Events in the Bhutan Himalayas. Global Environmental Research 16, 59NA70",NA,NA
631,NA,NA,NA,NA,NA,NA,NULL,NA,G089500E28100N,28.1097,89.4912,5281,28.10469,89.47864,5025,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Nian Chu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
632,NA,NA,NA,NA,NA,NA,GL089513E28123N,"2, 3, 4",G089527E28102N,28.1229,89.5134,5214,28.171,89.498,4660,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Nian Chu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
633,NA,NA,NA,NA,NA,NA,GL089534E28138N,"2, 3, 4",G089544E28117N,28.1384,89.5339,5298,28.159,89.537,4980,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Nian Chu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
635,1966,NA,NA,NA,Simdong Goi Tsho,NA,GL089812E28217N,2,G089826E28227N,28.217,89.811,5030,28.197,89.818,4613,Deposit,Moraine dammed,Y,N,15_2,12,Bhutan,Punakha,Mo Chhu ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Komori et al., 2012)","Komori, J., Koike, T., Yamanokuchi, T., Tshering, P., 2012. Glacial Lake Outburst Events in the Bhutan Himalayas. Global Environmental Research 16, 59NA70",NA,NA
636,NA,NA,NA,NA,NA,NA,GL089848E28067N,"2, 3, 4",G089855E28066N,28.0673,89.8479,4769,28.066,89.841,4575,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Mo Chhu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
637,NA,NA,NA,NA,NA,NA,NULL,NA,G089868E29548N,29.551365,89.857784,5550,29.549,89.843,5200,Deposit,Moraine dammed,N,N,13_8,18,China,TAR,Yarlung Zangbo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
638,1966,NA,NA,NA,NA,NA,GL089894E28036N,"2, 3, 4",G089890E28044N,28.035,89.894,5200,28.05032,89.93115,5028,Deposit,Moraine dammed,Y,N,15_2,12,Bhutan,Punakha,Pho Chhu ,NA,Ice avalanche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Komori et al., 2012)","Komori, J., Koike, T., Yamanokuchi, T., Tshering, P., 2012. Glacial Lake Outburst Events in the Bhutan Himalayas. Global Environmental Research 16, 59NA70",NA,Flood sediment reached 13km downstream to the junction with the main valley
639,NA,NA,NA,NA,NA,NA,GL089929E27921N,"2, 3, 4",G089945E27937N,27.9211,89.9291,4836,27.913,89.923,4737,Deposit,Moraine dammed,Y,N,15_2,12,Bhutan,Punakha,Pho Chhu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
640,NA,NA,NA,NA,NA,NA,GL090136E28949N,"2, 3, 4",G090154E28942N,28.949676,90.135797,4976,28.954,90.114,4810,Deposit,Moraine dammed,N,N,13_8,12,China,TAR,Nian Chu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
641,NA,NA,NA,NA,NA,NA,NULL,NA,G090239E29831N,29.830137,90.238011,5749,29.826,90.233,5487,Deposit,Moraine dammed,N,N,13_8,18,China,TAR,Lhasa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
644,NA,NA,NA,NA,NA,NA,NULL,NA,G090313E28024N,28.0114,90.3222,5515,28.00996,90.32552,5400,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Mangde Chhu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
645,1990,NA,NA,NA,NA,NA,GL090326E28087N,"2, 3, 4",G090349E28085N,28.087,90.326,4706,28.09,90.316,4582,Deposit,Moraine dammed,Y,Y,15_2,12,Bhutan,Punakha,Pho Chhu ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Veh et al., 2019)","Veh, G., Korup, O., von Specht, S., Roessner, S., Walz, A., 2019. Unchanged frequency of moraine-dammed glacial lake outburst floods in the Himalaya. Nature Climate Change 9, 379NA383. https://doi.org/10.1038/s41558-019-0437-5",NA,NA
646,2009,NA,NA,NA,NA,NA,GL090326E28087N,"2, 3, 4",G090349E28085N,28.087,90.326,4706,28.09,90.316,4582,Deposit,Moraine dammed,Y,Y,15_2,12,Bhutan,Punakha,Pho Chhu ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Veh et al., 2019)","Veh, G., Korup, O., von Specht, S., Roessner, S., Walz, A., 2019. Unchanged frequency of moraine-dammed glacial lake outburst floods in the Himalaya. Nature Climate Change 9, 379NA383. https://doi.org/10.1038/s41558-019-0437-5",NA,NA
647,NA,NA,NA,NA,NA,NA,GL090455E30287N,"2, 3, 4",G090466E30294N,30.286856,90.455002,5704,30.284,90.444,5500,Deposit,Moraine dammed,N,N,13_8,18,China,TAR,Lhasa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
648,NA,NA,NA,NA,NA,NA,GL090506E28241N,"2, 3, 4",G090503E28214N,28.2419,90.5062,5482,28.332,90.501,4500,Deposit,Moraine dammed,Y,N,15_2,12,China,TAR,Kuri Chhu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
649,NA,NA,NA,NA,NA,NA,GL090520E29849N,"2, 3, 4",G090519E29841N,29.849266,90.519983,5471,29.859,90.527,5257,Deposit,Moraine dammed,N,N,13_8,18,China,TAR,Lhasa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
650,NA,NA,NA,NA,NA,Dongzhi,GL090576E28167N,"2, 3, 4",G090574E28184N,28.167,90.5761,5418,28.15,90.582,5000,Deposit,Moraine dammed,Y,N,15_2,12,China,TAR,Kuri Chhu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
651,1950,NA,NA,NA,Lure Co,NA,GL090590E28274N,"2, 3, 4",G090584E28248N,28.27,90.59,5720,28.345,90.541,4430,Deposit,Moraine dammed,Y,N,15_2,12,China,TAR,Kuri Chhu ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Yao et al., 2014; Nie et al., 2018)","Yao, X.J., Liu, S.Y., Sun, M.P., Zhang, X.J., 2014. Study on the glacial lake outburst flood events in Tibet since the 20th century. Journal of Natural Resources 29(8), 1377NA1390. http://www.jnr.ac.cn/EN/10.11849/zrzyxb.2014.08.010; Nie, Y., Liu, Q., Wang, J., Zhang, Y., Sheng, Y., Liu, S., 2018. An inventory of historical glacial lake outburst floods in the Himalayas based on remote sensing observations and geomorphological analysis. Geomorphology 308, 91NA106. https://doi.org/10.1016/j.geomorph.2018.02.002",NA,NA
652,NA,NA,NA,NA,NA,NA,NULL,NA,G090591E29651N,29.653685,90.592395,5658,29.655,90.597,5490,Deposit,Moraine dammed,N,N,13_8,18,China,TAR,Lhasa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
653,1955,NA,NA,NA,NA,Cuoalong ,GL090603E28060N,"2, 3, 4",G090553E28066N,28.06,90.605,4880,28.078,90.626,4718,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Kuri Chhu ,NA,Ice avalanche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Komori et al., 2012)","Komori, J., Koike, T., Yamanokuchi, T., Tshering, P., 2012. Glacial Lake Outburst Events in the Bhutan Himalayas. Global Environmental Research 16, 59NA70",NA,NA
654,1956,NA,NA,NA,Tarikha Tsho,NA,NULL,NA,G090695E28059N,28.028,90.673,4790,28.003,90.669,4558,Deposit,Moraine dammed,Y,Y,15_2,12,Bhutan,Bumthang,Chamkhar Chhu ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Komori et al., 2012)","Komori, J., Koike, T., Yamanokuchi, T., Tshering, P., 2012. Glacial Lake Outburst Events in the Bhutan Himalayas. Global Environmental Research 16, 59NA70",NA,NA
655,1960,NA,NA,NA,Tarikha Tsho,NA,NULL,NA,G090695E28059N,28.028,90.673,4790,28,90.67,4530,Deposit,Moraine dammed,Y,Y,15_2,12,Bhutan,Bumthang,Chamkhar Chhu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Ives, Shrestha and Mool, 2010; Veh et al., 2019)","Ives, J.D., Shrestha, R.B., Mool, P.K., 2010. Formation of Glacial Lakes in the Hindu Kush-Himalayas and GLOF Risk Assessment. ICIMOD, Kathmandu, Nepal; Veh, G., Korup, O., von Specht, S., Roessner, S., Walz, A., 2019. Unchanged frequency of moraine-dammed glacial lake outburst floods in the Himalaya. Nature Climate Change 9, 379NA383. https://doi.org/10.1038/s41558-019-0437-5",NA,NA
656,1966,NA,NA,NA,Dega Co,Wenjia,GL090674E28334N,"2, 3, 4",G090674E28290N,28.33357,90.673572,4700,28.374,90.676,4235,Deposit,Moraine dammed,Y,N,15_2,12,China,TAR,Kuri Chhu ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Komori et al., 2012)","Komori, J., Koike, T., Yamanokuchi, T., Tshering, P., 2012. Glacial Lake Outburst Events in the Bhutan Himalayas. Global Environmental Research 16, 59NA70; Carrivick, J.L., Tweed, F.S., 2016. A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change 144, 1NA16",NA,NA
657,NA,NA,NA,NA,NA,NA,GL090683E30446N,"3, 4",G090685E30454N,30.445681,90.682592,5693,30.444,90.677,5595,Deposit,Moraine dammed,N,N,13_8,18,China,TAR,Lhasa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
659,1966,NA,NA,NA,Upper Jiejiu Co,NA,GL090712E28273N,"2, 3, 4",G090698E28276N,28.273,90.713,4730,28.272,90.717,4637,Deposit,Moraine dammed,Y,N,15_2,12,China,TAR,Kuri Chhu ,NA,Ice avalanche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Komori et al., 2012)","Komori, J., Koike, T., Yamanokuchi, T., Tshering, P., 2012. Glacial Lake Outburst Events in the Bhutan Himalayas. Global Environmental Research 16, 59NA70",NA,NA
660,1966,NA,NA,NA,Upper Shegong Co,NA,GL090741E28304N,"2, 3, 4",G090727E28309N,28.304,90.741,4780,28.298,90.745,4742,Deposit,Moraine dammed,Y,N,15_2,12,China,TAR,Kuri Chhu ,NA,Ice avalanche,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Komori et al., 2012)","Komori, J., Koike, T., Yamanokuchi, T., Tshering, P., 2012. Glacial Lake Outburst Events in the Bhutan Himalayas. Global Environmental Research 16, 59NA70; Carrivick, J.L., Tweed, F.S., 2016. A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change 144, 1NA16",NA,NA
661,NA,NA,NA,NA,NA,NA,GL092269E27953N,"2, 3, 4",G092265E27948N,27.9531,92.2691,5239,27.953,92.272,5220,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Subansiri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
662,NA,NA,NA,NA,NA,NA,GL092303E27892N,"2, 3, 4",G092307E27870N,27.8922,92.3032,5143,27.911,92.304,4884,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Nian Chu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
663,NA,NA,NA,NA,NA,NA,NULL,NA,G092357E28000N,28.0078,92.3645,5356,28.012,92.371,5130,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Subansiri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
665,NA,NA,NA,NA,NA,NA,GL092427E27886N,"2, 3, 4",G092444E27877N,27.886,92.4277,5540,27.88578,92.42276,5435,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Subansiri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
666,NA,NA,NA,NA,NA,NA,GL092470E27876N,"2, 3, 4",G092453E27876N,27.8758,92.4698,5432,27.88222,92.48448,4940,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Subansiri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
667,NA,NA,NA,NA,NA,NA,GL092503E27912N,"2, 3, 4",G092527E27891N,27.9114,92.5032,5269,27.919,92.479,4736,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Subansiri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
668,NA,NA,NA,NA,NA,NA,GL092535E27930N,"3, 4",G092537E27912N,27.9292,92.5352,5344,27.958,92.537,4590,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Subansiri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
669,NA,NA,NA,NA,NA,NA,GL092641E28001N,"2, 3, 4",G092656E28034N,28.0013,92.6407,5279,27.985,92.635,4944,Deposit,Moraine dammed,N,N,15_2,12,China,TAR,Subansiri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zheng et al., 2021)","Zheng, G., Bao, A., Allen, S., Ballesteros-Canovas, J.A., Yuan, Y., Jiapaer, G., 2021. Numerous Unreported Glacial Lake Outburst Floods in the Third Pole Revealed by High-Resolution Satellite Data and Geomorphological Evidence. Science Bulletin. https://doi.org/10.1016/j.scib.2021.01.014.",NA,NA
